Age,Height,Weight,Sex,Year,Season,City,Sport,Medal,AOS,AOE
22,172,73,M,1896,Summer,London,Cycling,Thanks,1,1
18,181,73,M,1988,Summer,Atlanta,Boxing,Thanks,1,2
28,174,70,M,2012,Summer,Chamonix,Wrestling,Thanks,1,2
32,179,84,M,2012,Winter,Sydney,Hockey,Thanks,1,1
24,183,73,M,1992,Summer,Antwerpen,Diving,Thanks,1,1
26,168,52,F,2012,Summer,London,Boxing,Thanks,1,1
45,165,66,F,1996,Winter,Atlanta,Cycling,Thanks,1,2
23,167,74,F,2012,Summer,London,Wrestling,Thanks,1,1
36,173,62,M,1996,Summer,Atlanta,Cycling,Silver,1,2
22,175,80,F,2008,Summer,Sarajevo,Rowing,Silver,1,1
18,159,64,F,2008,Summer,Athina,Athletics,Thanks,1,3
24,178,84,M,2012,Summer,Sydney,Athletics,Thanks,1,1
41,174,70,M,1964,Winter,Sarajevo,Shooting,Thanks,1,2
33,177,78,M,1988,Summer,Rio de Janeiro,Boxing,Thanks,1,1
28,158,70,M,1964,Summer,Roma,Cycling,Thanks,1,1
14,164,68,M,1992,Summer,London,Football,Thanks,1,1
20,171,65,M,1996,Summer,Beijing,Judo,Thanks,1,2
19,186,90,M,1992,Summer,Roma,Athletics,Thanks,1,1
19,184,82,M,1988,Summer,Barcelona,Athletics,Gold,1,1
10,192,86,F,2008,Summer,Salt Lake City,Swimming,Thanks,1,1
34,175,61,F,2004,Summer,Chamonix,Athletics,Thanks,1,1
30,170,58,M,1964,Winter,Beijing,Cross Country Skiing,Thanks,1,2
24,184,72,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
44,172,83,M,2012,Winter,Lake Placid,Shooting,Thanks,1,2
24,175,60,M,1948,Summer,Amsterdam,Athletics,Thanks,1,1
30,168,64,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,4
22,172,72,M,1972,Winter,Los Angeles,Football,Thanks,1,1
27,164,78,M,1996,Summer,Atlanta,Weightlifting,Thanks,1,2
30,158,65,M,1964,Summer,Los Angeles,Cycling,Thanks,1,2
26,175,68,F,1996,Summer,Atlanta,Athletics,Thanks,1,6
19,169,70,F,1996,Summer,Beijing,Swimming,Thanks,1,1
38,154,42,F,1936,Winter,Berlin,Athletics,Thanks,1,2
22,163,76,M,2012,Summer,Beijing,Football,Thanks,1,2
39,176,89,F,2016,Winter,Rio de Janeiro,Weightlifting,Thanks,1,2
25,190,92,F,2016,Summer,Rio de Janeiro,Volleyball,Thanks,1,1
31,199,90,M,1996,Summer,Beijing,Swimming,Thanks,1,1
24,183,79,M,1984,Summer,Beijing,Wrestling,Thanks,1,1
23,169,56,F,1996,Summer,Lillehammer,Athletics,Thanks,1,1
35,183,83,M,1964,Summer,Barcelona,Diving,Thanks,1,1
22,174,76,M,1968,Summer,London,Ice Hockey,Thanks,1,2
31,180,86,M,1964,Summer,Nagano,Cycling,Bronze,1,1
36,169,75,F,1964,Winter,Sarajevo,Shooting,Thanks,1,2
34,188,98,M,1932,Summer,Rio de Janeiro,Equestrianism,Gold,1,1
21,170,64,M,1996,Summer,Atlanta,Athletics,Silver,1,1
34,156,57,F,1996,Summer,Atlanta,Weightlifting,Thanks,1,2
42,185,75,M,2016,Summer,Rio de Janeiro,Equestrianism,Thanks,1,1
35,165,74,F,2012,Summer,Moskva,Diving,Thanks,1,1
21,188,79,M,1996,Summer,Sochi,Cycling,Thanks,1,1
38,182,77,M,2016,Winter,Rio de Janeiro,Weightlifting,Gold,1,3
35,184,96,F,2012,Summer,Rio de Janeiro,Swimming,Thanks,1,3
29,182,87,M,1988,Summer,Montreal,Shooting,Thanks,1,1
21,197,81,M,1996,Summer,Rio de Janeiro,Water Polo,Thanks,1,1
19,170,65,M,1988,Summer,Beijing,Athletics,Thanks,1,2
29,168,60,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
42,173,94,M,2012,Summer,Chamonix,Weightlifting,Bronze,1,2
31,175,59,M,1948,Summer,Rio de Janeiro,Boxing,Thanks,1,1
31,178,77,F,2016,Winter,Lillehammer,Athletics,Thanks,1,1
26,185,69,M,2016,Summer,Stockholm,Athletics,Thanks,1,1
29,171,69,M,1948,Summer,Sydney,Cycling,Thanks,1,1
22,163,60,M,2000,Summer,Sydney,Wrestling,Thanks,1,1
23,176,56,M,1948,Summer,Roma,Cycling,Thanks,1,1
35,166,64,M,2016,Summer,Rio de Janeiro,Boxing,Thanks,1,1
27,186,62,F,2016,Summer,Roma,Athletics,Thanks,1,1
23,165,51,F,2004,Summer,Sarajevo,Alpine Skiing,Thanks,1,1
22,180,71,F,2012,Summer,Antwerpen,Football,Thanks,1,1
16,193,87,M,2012,Summer,Rio de Janeiro,Water Polo,Thanks,1,1
32,168,64,M,2008,Summer,Beijing,Athletics,Thanks,1,2
30,183,73,F,1996,Summer,Stockholm,Athletics,Thanks,1,3
19,166,75,M,1948,Summer,Athina,Athletics,Thanks,1,1
24,159,57,F,2008,Summer,Torino,Wrestling,Thanks,1,2
27,164,64,M,1988,Summer,London,Rowing,Gold,1,1
20,188,82,M,1948,Summer,Sydney,Basketball,Thanks,1,1
28,175,71,F,2016,Summer,Rio de Janeiro,Weightlifting,Thanks,1,1
27,170,60,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
24,174,90,M,1996,Summer,Vancouver,Wrestling,Thanks,1,1
24,170,57,M,1988,Summer,Amsterdam,Cycling,Thanks,1,2
27,198,93,M,2016,Summer,Rio de Janeiro,Nordic Combined,Thanks,1,1
18,183,64,M,1996,Summer,Antwerpen,Cycling,Thanks,1,1
22,180,76,F,1988,Winter,Rio de Janeiro,Cycling,Thanks,1,1
22,185,59,M,1996,Summer,Atlanta,Swimming,Thanks,1,1
26,180,62,F,1968,Summer,Amsterdam,Boxing,Thanks,1,1
36,173,78,F,1988,Summer,Barcelona,Shooting,Thanks,1,3
18,160,65,F,2008,Summer,Beijing,Athletics,Thanks,1,3
23,167,71,M,1992,Summer,Lillehammer,Football,Thanks,1,2
25,181,59,M,1976,Summer,Stockholm,Athletics,Thanks,1,1
34,167,67,M,1968,Summer,Los Angeles,Athletics,Thanks,1,3
28,171,65,F,1994,Summer,Athina,Athletics,Thanks,1,1
31,183,91,F,2012,Summer,London,Gymnastics,Gold,1,1
22,177,73,M,1960,Summer,Rio de Janeiro,Athletics,Thanks,1,1
40,184,86,M,2016,Summer,Moskva,Athletics,Gold,1,2
21,176,77,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
27,169,65,F,1988,Summer,Paris,Athletics,Thanks,1,2
16,182,82,M,1992,Summer,Stockholm,Football,Thanks,1,2
31,184,77,M,2012,Summer,London,Water Polo,Thanks,1,3
17,168,69,F,2008,Summer,Beijing,Wrestling,Thanks,1,1
25,175,64,F,1972,Summer,Stockholm,Athletics,Thanks,1,1
24,189,92,M,1996,Summer,Seoul,Swimming,Thanks,1,1
27,192,89,M,1996,Summer,Antwerpen,Water Polo,Thanks,1,1
26,183,73,M,1988,Summer,Beijing,Athletics,Thanks,1,3
37,162,81,M,1996,Summer,Atlanta,Shooting,Gold,1,1
26,181,61,F,2012,Summer,London,Judo,Thanks,1,1
35,156,58,F,1988,Summer,Chamonix,Weightlifting,Thanks,1,1
29,170,81,M,2012,Winter,Chamonix,Shooting,Thanks,1,2
25,174,79,F,2012,Summer,Rio de Janeiro,Weightlifting,Thanks,1,3
25,160,60,M,2008,Summer,Athina,Weightlifting,Thanks,1,1
21,179,70,M,1984,Summer,Munich,Swimming,Thanks,1,1
40,171,63,M,1952,Summer,Chamonix,Rowing,Thanks,1,1
24,184,89,M,1996,Summer,Sydney,Sailing,Thanks,1,1
29,181,89,M,1920,Summer,Montreal,Ice Hockey,Thanks,1,3
24,180,69,M,1996,Summer,Beijing,Athletics,Thanks,1,1
26,171,57,M,2016,Summer,Roma,Boxing,Thanks,1,1
32,165,58,M,1968,Summer,Barcelona,Cycling,Thanks,1,2
34,180,58,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
41,172,62,M,1996,Winter,Atlanta,Weightlifting,Thanks,1,2
37,170,65,M,1984,Summer,Chamonix,Fencing,Thanks,1,2
27,175,77,M,2016,Summer,Rio de Janeiro,Sailing,Thanks,1,2
18,174,63,M,1984,Summer,Los Angeles,Boxing,Thanks,1,1
33,182,76,M,2012,Summer,Amsterdam,Shooting,Thanks,1,2
33,174,65,M,1992,Summer,Sydney,Cycling,Thanks,1,1
30,171,65,M,1988,Winter,Barcelona,Cycling,Thanks,1,1
29,185,74,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
15,173,73,M,1980,Summer,Roma,Wrestling,Thanks,1,1
20,174,68,F,1972,Summer,London,Boxing,Thanks,1,1
38,159,88,F,1956,Summer,Helsinki,Gymnastics,Thanks,1,2
34,171,72,M,1988,Summer,Los Angeles,Rowing,Thanks,1,2
27,170,69,M,1996,Summer,Atlanta,Swimming,Thanks,1,1
29,185,78,F,2012,Summer,Rio de Janeiro,Boxing,Thanks,1,1
37,167,66,M,1988,Winter,Amsterdam,Cross Country Skiing,Thanks,1,2
20,183,81,F,2012,Summer,Beijing,Bobsleigh,Thanks,1,1
38,176,74,F,1988,Summer,Atlanta,Athletics,Thanks,1,1
25,181,87,M,1996,Summer,Sydney,Curling,Bronze,1,1
23,172,72,M,1984,Summer,Los Angeles,Boxing,Thanks,1,2
21,173,67,F,1968,Summer,Lake Placid,Wrestling,Thanks,1,1
19,170,68,F,2008,Summer,Athina,Fencing,Thanks,1,1
29,165,50,M,1988,Summer,Tokyo,Athletics,Thanks,1,2
25,182,99,M,1996,Summer,Salt Lake City,Triathlon,Thanks,1,1
25,174,82,F,1992,Summer,Beijing,Swimming,Thanks,1,2
23,183,81,M,1976,Summer,Roma,Athletics,Thanks,1,1
28,182,73,M,2008,Summer,Beijing,Swimming,Thanks,1,1
30,191,82,M,1936,Summer,Sochi,Football,Silver,1,1
28,181,86,M,2012,Summer,Stockholm,Wrestling,Thanks,1,1
22,165,61,M,2008,Summer,Los Angeles,Wrestling,Thanks,1,1
33,145,55,F,2008,Summer,Beijing,Gymnastics,Thanks,1,2
36,188,94,M,1996,Summer,Rio de Janeiro,Basketball,Thanks,1,1
21,180,76,M,2012,Summer,London,Hockey,Thanks,1,2
24,168,71,M,1994,Winter,Barcelona,Athletics,Thanks,1,1
23,166,62,F,2008,Summer,Beijing,Wrestling,Thanks,1,1
17,154,62,F,1994,Summer,Torino,Cycling,Thanks,1,3
22,173,74,M,2012,Summer,London,Football,Thanks,1,2
31,170,55,M,1924,Summer,Atlanta,Boxing,Thanks,1,2
14,178,65,M,2008,Summer,Athina,Athletics,Thanks,1,1
34,170,71,M,1996,Winter,Atlanta,Rowing,Thanks,1,1
29,168,56,M,1896,Summer,Atlanta,Canoeing,Thanks,1,1
14,173,59,M,1948,Summer,Sydney,Athletics,Thanks,1,4
40,170,64,M,2016,Summer,Rio de Janeiro,Wrestling,Thanks,1,1
20,183,72,M,1984,Summer,Nagano,Boxing,Thanks,1,1
16,184,82,M,1984,Summer,London,Athletics,Thanks,1,1
30,166,61,F,2008,Summer,Athina,Athletics,Thanks,1,3
26,169,53,F,2004,Summer,Berlin,Athletics,Thanks,1,1
11,176,69,M,2008,Summer,Athina,Athletics,Thanks,1,1
30,146,61,F,2008,Summer,Beijing,Wrestling,Thanks,1,1
28,194,89,M,1900,Summer,Antwerpen,Nordic Combined,Thanks,1,1
33,167,72,F,2012,Summer,London,Wrestling,Thanks,1,1
35,170,62,F,2012,Summer,Rio de Janeiro,Shooting,Gold,1,1
19,182,74,M,2000,Summer,Athina,Athletics,Thanks,1,1
25,177,84,M,2008,Winter,Rio de Janeiro,Shooting,Thanks,1,1
25,179,82,F,2012,Winter,Sarajevo,Gymnastics,Thanks,1,1
19,171,84,M,1956,Summer,Sydney,Wrestling,Thanks,1,1
32,171,67,M,1988,Winter,Berlin,Athletics,Thanks,1,2
22,167,66,F,1988,Summer,Athina,Athletics,Thanks,1,2
21,180,88,M,1988,Summer,Seoul,Sailing,Thanks,1,2
29,172,73,M,1988,Winter,Los Angeles,Football,Thanks,1,2
25,177,79,F,2012,Summer,Beijing,Wrestling,Thanks,1,1
24,172,58,F,2016,Summer,Rio de Janeiro,Wrestling,Thanks,1,1
14,177,67,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
20,178,64,M,1996,Summer,Atlanta,Athletics,Thanks,1,2
38,163,66,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
31,190,82,M,1964,Summer,London,Cycling,Thanks,1,1
31,179,73,F,2012,Summer,London,Sailing,Thanks,1,1
35,174,62,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,5
20,191,90,F,2016,Winter,Rio de Janeiro,Swimming,Thanks,1,2
27,178,76,M,1900,Summer,Tokyo,Swimming,Thanks,1,1
14,189,91,F,2012,Summer,London,Gymnastics,Thanks,1,1
29,177,81,M,1996,Summer,Beijing,Triathlon,Thanks,1,2
30,164,57,F,1988,Summer,Beijing,Athletics,Thanks,1,2
20,161,43,M,1968,Summer,Stockholm,Athletics,Thanks,1,3
30,187,78,M,2012,Summer,Rio de Janeiro,Nordic Combined,Thanks,1,1
30,171,64,M,1996,Summer,Atlanta,Wrestling,Thanks,1,1
11,164,68,M,2004,Summer,Athina,Football,Thanks,1,1
32,172,75,F,2012,Summer,Barcelona,Wrestling,Thanks,1,1
40,169,78,M,2016,Summer,Roma,Ice Hockey,Thanks,1,2
36,162,73,F,2012,Summer,London,Athletics,Thanks,1,1
19,193,78,M,2008,Summer,Beijing,Swimming,Thanks,1,1
34,194,98,F,1972,Summer,Barcelona,Athletics,Thanks,1,2
20,172,73,M,1988,Winter,Seoul,Athletics,Thanks,1,2
21,181,80,M,1992,Summer,London,Athletics,Thanks,1,1
31,185,89,F,2016,Summer,London,Rowing,Thanks,1,1
26,175,67,F,1992,Summer,Barcelona,Football,Thanks,1,2
29,173,65,M,1996,Winter,Roma,Athletics,Thanks,1,2
14,186,82,M,2004,Summer,Antwerpen,Athletics,Thanks,1,1
17,153,57,M,2008,Summer,Beijing,Wrestling,Thanks,1,2
25,173,83,F,2004,Winter,Athina,Weightlifting,Thanks,1,1
20,179,69,M,1996,Summer,Atlanta,Cycling,Thanks,1,1
12,176,86,M,1992,Summer,Roma,Wrestling,Thanks,1,1
23,177,78,M,1996,Winter,Montreal,Ski Jumping,Thanks,1,2
34,173,74,M,2016,Summer,Rio de Janeiro,Cycling,Thanks,1,1
20,178,59,M,1992,Winter,Antwerpen,Athletics,Thanks,1,3
34,172,62,F,1952,Summer,Beijing,Athletics,Thanks,1,1
38,169,81,M,1996,Summer,Barcelona,Athletics,Thanks,1,2
31,171,73,F,2012,Summer,Rio de Janeiro,Athletics,Thanks,1,1
24,187,88,M,1992,Summer,Barcelona,Diving,Bronze,1,1
23,184,88,M,1996,Summer,Atlanta,Rowing,Thanks,1,2
24,181,67,M,2016,Summer,Rio de Janeiro,Weightlifting,Thanks,1,3
23,172,64,F,2008,Winter,Beijing,Football,Thanks,1,1
31,154,54,F,2012,Summer,Beijing,Athletics,Thanks,1,4
19,175,69,M,2008,Summer,Beijing,Football,Thanks,1,1
27,177,67,M,1996,Summer,Atlanta,Diving,Thanks,1,2
33,188,81,M,1948,Summer,Munich,Athletics,Thanks,1,1
26,177,91,M,1956,Winter,Seoul,Ski Jumping,Thanks,1,2
24,187,79,F,1996,Winter,Salt Lake City,Athletics,Thanks,1,1
14,175,66,M,2012,Summer,London,Boxing,Thanks,1,1
26,175,78,M,2012,Summer,Beijing,Football,Thanks,1,1
31,163,69,M,1988,Summer,Garmisch-Partenkirchen,Athletics,Thanks,1,2
18,186,75,M,1996,Summer,Stockholm,Athletics,Thanks,1,1
35,166,58,F,1996,Winter,Chamonix,Athletics,Thanks,1,1
29,178,69,M,1920,Winter,Antwerpen,Athletics,Thanks,1,2
19,178,70,M,1976,Summer,Beijing,Athletics,Thanks,1,1
40,185,83,M,2016,Summer,Atlanta,Athletics,Thanks,1,2
20,167,70,M,1992,Summer,London,Athletics,Thanks,1,1
18,164,61,M,2012,Summer,London,Wrestling,Thanks,1,2
24,203,103,M,2016,Summer,Rio de Janeiro,Nordic Combined,Thanks,1,1
29,174,72,M,2016,Summer,Rio de Janeiro,Football,Thanks,1,1
30,167,64,F,2004,Summer,Beijing,Wrestling,Thanks,1,1
20,170,57,M,1948,Summer,Rio de Janeiro,Sailing,Thanks,1,2
23,180,75,M,1996,Summer,Montreal,Wrestling,Thanks,1,1
23,183,62,M,1984,Summer,Squaw Valley,Boxing,Thanks,1,2
19,190,84,M,2008,Summer,Amsterdam,Athletics,Thanks,1,1
21,185,68,M,2008,Summer,Beijing,Sailing,Thanks,1,1
26,164,54,M,1988,Summer,Beijing,Athletics,Thanks,1,2
36,174,67,F,2012,Winter,Barcelona,Weightlifting,Thanks,1,1
32,159,60,M,1988,Summer,Atlanta,Wrestling,Thanks,1,2
25,165,58,M,1968,Summer,Helsinki,Athletics,Thanks,1,1
27,188,71,M,1920,Summer,Antwerpen,Athletics,Thanks,1,3
29,173,71,F,1992,Summer,Antwerpen,Water Polo,Thanks,1,1
21,182,71,M,1988,Summer,Rio de Janeiro,Football,Thanks,1,1
24,181,80,F,1992,Summer,Rio de Janeiro,Bobsleigh,Thanks,1,1
23,182,95,M,2016,Summer,Rio de Janeiro,Sailing,Thanks,1,2
21,181,79,M,1972,Summer,Munich,Swimming,Thanks,1,1
24,191,96,M,1968,Summer,Stockholm,Diving,Thanks,1,1
32,169,66,M,2000,Summer,Sydney,Cycling,Thanks,1,2
20,183,61,M,1996,Winter,Antwerpen,Athletics,Thanks,1,1
27,200,92,M,1948,Summer,Rio de Janeiro,Equestrianism,Thanks,1,1
19,168,72,M,1994,Winter,Athina,Boxing,Thanks,1,1
28,166,80,F,2012,Summer,Barcelona,Weightlifting,Thanks,1,2
19,175,71,F,1988,Summer,Seoul,Boxing,Thanks,1,1
23,172,80,M,2016,Winter,Rio de Janeiro,Canoeing,Thanks,1,1
28,170,58,M,1984,Summer,Helsinki,Athletics,Thanks,1,1
25,186,78,F,1920,Summer,Grenoble,Athletics,Silver,1,1
31,152,44,M,1996,Summer,Atlanta,Archery,Thanks,1,2
37,182,88,M,1996,Summer,Atlanta,Sailing,Thanks,1,2
21,158,53,M,2012,Summer,Athina,Wrestling,Thanks,1,1
36,178,84,M,1996,Summer,Moskva,Weightlifting,Thanks,1,1
19,167,62,M,1992,Summer,London,Hockey,Thanks,1,3
17,179,83,M,1924,Summer,Roma,Cycling,Thanks,1,1
31,167,61,F,1952,Winter,Montreal,Athletics,Thanks,1,3
27,174,83,M,2016,Summer,Tokyo,Wrestling,Thanks,1,1
28,174,80,F,1988,Winter,Chamonix,Athletics,Thanks,1,1
31,173,67,F,2008,Summer,Athina,Athletics,Thanks,1,1
24,180,64,F,1992,Summer,Barcelona,Athletics,Thanks,1,1
22,175,66,F,2012,Summer,Athina,Athletics,Thanks,1,1
12,177,75,M,2008,Summer,Beijing,Swimming,Thanks,1,1
26,164,34,M,1948,Summer,Beijing,Athletics,Thanks,1,1
31,175,68,M,1996,Summer,Roma,Athletics,Thanks,1,2
27,175,73,M,1920,Summer,Montreal,Football,Silver,1,1
22,180,59,F,2008,Summer,Beijing,Athletics,Thanks,1,1
23,172,72,M,2012,Summer,Sydney,Weightlifting,Thanks,1,2
26,178,77,M,1996,Summer,Atlanta,Rowing,Thanks,1,1
31,186,89,M,1996,Summer,Sapporo,Diving,Bronze,1,1
40,182,79,M,1928,Winter,Beijing,Table Tennis,Thanks,1,2
31,169,84,M,1972,Summer,Nagano,Shooting,Thanks,1,1
31,151,47,F,1924,Summer,Sydney,Wrestling,Thanks,1,2
28,186,86,M,1996,Winter,Antwerpen,Weightlifting,Thanks,1,1
30,171,85,M,1964,Summer,Atlanta,Shooting,Thanks,1,2
24,188,84,M,2012,Summer,London,Ice Hockey,Gold,1,1
21,179,72,M,1996,Summer,Atlanta,Shooting,Thanks,1,1
27,174,76,M,2012,Winter,Rio de Janeiro,Wrestling,Thanks,1,1
33,186,90,M,2016,Summer,Rio de Janeiro,Ice Hockey,Gold,1,2
20,171,54,M,2004,Summer,London,Football,Thanks,1,1
19,181,74,M,1924,Summer,Seoul,Bobsleigh,Thanks,1,1
31,175,86,M,1968,Summer,Atlanta,Cycling,Thanks,1,2
26,189,92,M,2004,Summer,Moskva,Wrestling,Thanks,1,1
25,173,82,M,2012,Summer,London,Football,Thanks,1,1
32,182,95,M,1960,Winter,Atlanta,Athletics,Thanks,1,2
13,183,89,M,1968,Winter,Barcelona,Rowing,Thanks,1,1
24,167,65,M,2008,Summer,Beijing,Football,Thanks,1,1
30,168,91,M,1960,Summer,Athina,Bobsleigh,Thanks,1,1
31,183,72,F,1972,Summer,Montreal,Bobsleigh,Thanks,1,1
26,165,66,M,2008,Summer,Atlanta,Wrestling,Thanks,1,2
39,179,69,M,2016,Summer,Atlanta,Ice Hockey,Thanks,1,2
24,177,74,M,2016,Summer,London,Trampolining,Thanks,1,1
22,185,75,F,1996,Summer,Rio de Janeiro,Sailing,Thanks,1,1
36,168,56,M,2008,Summer,Atlanta,Athletics,Thanks,1,1
23,174,82,M,1980,Winter,Barcelona,Fencing,Thanks,1,1
25,178,75,M,2008,Summer,Barcelona,Football,Thanks,1,2
33,175,57,F,2008,Summer,Beijing,Swimming,Thanks,1,3
27,180,84,M,2016,Summer,Rio de Janeiro,Football,Thanks,1,1
28,180,76,F,2016,Winter,Rio de Janeiro,Athletics,Thanks,1,3
23,173,64,M,1968,Winter,Barcelona,Football,Thanks,1,1
31,184,104,M,2000,Summer,Atlanta,Weightlifting,Thanks,1,2
31,174,60,M,1996,Summer,Atlanta,Cycling,Thanks,1,1
31,173,58,M,2016,Summer,Atlanta,Cycling,Thanks,1,1
24,169,68,M,2016,Summer,London,Fencing,Thanks,1,1
26,168,74,M,1980,Summer,Los Angeles,Fencing,Thanks,1,1
26,164,56,F,2008,Summer,London,Swimming,Thanks,1,1
28,184,84,M,2016,Summer,London,Fencing,Thanks,1,1
31,160,65,M,2008,Summer,Atlanta,Shooting,Thanks,1,1
22,160,49,F,1924,Summer,Albertville,Sailing,Thanks,1,1
18,175,81,M,2008,Summer,Beijing,Sailing,Thanks,1,1
17,187,82,M,1992,Summer,London,Sailing,Thanks,1,1
23,172,78,F,1908,Summer,London,Sailing,Thanks,1,1
19,184,104,F,1920,Winter,Sapporo,Fencing,Thanks,1,1
21,176,85,M,1984,Summer,Los Angeles,Cycling,Thanks,1,1
21,167,55,M,1988,Summer,Seoul,Basketball,Thanks,1,1
19,155,47,M,2008,Summer,Atlanta,Athletics,Thanks,1,3
22,178,89,M,2008,Summer,Los Angeles,Handball,Thanks,1,1
24,181,79,M,2008,Summer,Rio de Janeiro,Swimming,Thanks,1,1
20,180,75,M,1924,Summer,London,Football,Thanks,1,1
35,186,84,F,1980,Winter,Antwerpen,Athletics,Thanks,1,1
23,172,70,M,1936,Summer,Berlin,Athletics,Thanks,1,3
24,170,80,M,2008,Summer,London,Swimming,Thanks,1,1
25,173,81,M,2000,Summer,Los Angeles,Weightlifting,Thanks,1,1
23,188,93,M,2000,Summer,Rio de Janeiro,Fencing,Thanks,1,1
30,183,59,M,2016,Summer,London,Athletics,Thanks,1,1
26,167,56,M,2000,Summer,London,Cycling,Thanks,1,1
26,166,58,M,2016,Summer,Los Angeles,Wrestling,Thanks,1,1
24,166,48,F,2008,Winter,Berlin,Alpine Skiing,Thanks,1,1
21,158,46,F,1996,Summer,Atlanta,Sailing,Thanks,1,2
31,169,78,M,2004,Summer,Los Angeles,Athletics,Thanks,1,2
14,188,56,M,2004,Summer,Los Angeles,Athletics,Thanks,1,1
29,175,67,M,1988,Summer,Seoul,Athletics,Thanks,1,1
29,166,82,F,1968,Summer,Cortina d'Ampezzo,Shooting,Thanks,1,1
32,164,60,F,2012,Winter,London,Shooting,Thanks,1,2
28,177,80,M,2016,Summer,Los Angeles,Cross Country Skiing,Thanks,1,1
34,184,87,M,2016,Summer,Seoul,Athletics,Thanks,1,1
23,190,93,M,2016,Summer,London,Figure Skating,Thanks,1,1
27,178,88,M,1920,Summer,Atlanta,Ice Hockey,Thanks,1,2
23,180,82,F,1980,Summer,Barcelona,Water Polo,Thanks,1,1
32,184,79,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
22,166,63,M,2012,Summer,Los Angeles,Football,Thanks,1,1
19,179,70,M,1988,Summer,Calgary,Sailing,Thanks,1,1
26,179,72,M,2016,Summer,Rio de Janeiro,Cycling,Thanks,1,1
24,179,86,M,2012,Summer,London,Rowing,Thanks,1,1
22,189,91,M,1964,Summer,Montreal,Swimming,Thanks,1,1
21,170,65,M,1988,Summer,Seoul,Athletics,Thanks,1,2
29,164,66,M,1980,Summer,Barcelona,Rowing,Thanks,1,1
32,174,81,M,1980,Summer,London,Cycling,Thanks,1,1
27,156,50,M,2008,Summer,Los Angeles,Wrestling,Thanks,1,1
28,190,90,M,2004,Summer,London,Fencing,Thanks,1,1
23,171,73,M,2008,Summer,London,Athletics,Thanks,1,1
29,193,96,M,2004,Summer,Amsterdam,Ski Jumping,Thanks,1,1
27,176,77,M,1996,Summer,Los Angeles,Handball,Thanks,1,3
17,162,73,M,2012,Summer,Los Angeles,Football,Thanks,1,1
26,166,55,F,2008,Summer,Beijing,Short Track Speed Skating,Thanks,1,1
37,177,87,M,2000,Summer,London,Badminton,Thanks,1,1
26,161,70,F,2008,Summer,Beijing,Athletics,Thanks,1,2
24,163,67,M,2004,Summer,Amsterdam,Weightlifting,Thanks,1,1
27,190,72,M,1992,Summer,London,Cycling,Thanks,1,1
24,188,90,M,1936,Winter,Berlin,Cycling,Thanks,1,1
23,168,64,F,1980,Summer,Roma,Swimming,Thanks,1,1
22,170,66,M,2000,Summer,Los Angeles,Athletics,Thanks,1,2
42,176,71,M,1924,Summer,Atlanta,Athletics,Thanks,1,1
25,176,72,M,2008,Summer,Beijing,Sailing,Thanks,1,1
31,170,78,F,2008,Winter,Los Angeles,Cycling,Thanks,1,1
15,174,93,M,1968,Summer,Atlanta,Athletics,Thanks,1,1
39,189,113,M,2016,Summer,Atlanta,Badminton,Gold,1,5
28,186,101,M,2016,Summer,Rio de Janeiro,Bobsleigh,Thanks,1,1
28,171,81,M,2008,Summer,Calgary,Handball,Silver,1,1
23,176,89,M,2012,Winter,Seoul,Football,Thanks,1,1
15,171,55,M,2000,Summer,London,Swimming,Thanks,1,1
21,174,72,M,2012,Summer,Los Angeles,Athletics,Thanks,1,1
24,179,86,M,2008,Winter,Athina,Bobsleigh,Thanks,1,1
35,173,77,M,1956,Summer,Paris,Athletics,Thanks,1,2
23,175,64,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,3
31,179,83,M,2016,Summer,Cortina d'Ampezzo,Cycling,Thanks,1,1
31,166,47,F,2008,Summer,London,Athletics,Thanks,1,1
25,157,45,M,1996,Summer,Los Angeles,Athletics,Thanks,1,1
28,158,65,M,1980,Summer,London,Bobsleigh,Gold,1,1
32,172,64,M,1996,Winter,Barcelona,Athletics,Thanks,1,1
26,162,73,M,1980,Summer,Los Angeles,Shooting,Thanks,1,1
32,162,60,M,2016,Summer,Los Angeles,Football,Thanks,1,1
37,191,86,M,1968,Summer,London,Diving,Thanks,1,1
35,167,80,M,2016,Summer,Rio de Janeiro,Gymnastics,Thanks,1,1
30,174,75,F,1956,Winter,Lillehammer,Athletics,Thanks,1,2
22,171,63,M,1984,Summer,Los Angeles,Athletics,Thanks,1,2
27,168,59,M,2008,Summer,Los Angeles,Judo,Thanks,1,1
35,173,60,M,2016,Summer,Atlanta,Luge,Thanks,1,1
20,173,66,M,2000,Summer,Roma,Athletics,Thanks,1,2
